@relation atp_matches_2018

@attribute surface {Hard,Clay,Grass}
@attribute winner {Player1,Player2}
@attribute winner_hand {R,L,U}
@attribute winner_ioc {USA,UZB,AUS,GER,UKR,ARG,KOR,GBR,BUL,CRO,RUS,ESP,ITA,BIH,FRA,GRE,SLO,AUT,BRA,SRB,KAZ,HUN,CHI,NED,BLR,IND,RSA,CAN,URU,POR,CZE,SVK,LTU,LUX,NOR,TUN,CYP,BEL,JPN,SUI,ECU,NZL,CHN,COL,DOM,PAK,ISR,SWE,PER,EGY,ESA,EST,ALG,MAR,HKG,DEN,IRL,LIB,TPE,PHI,INA,MEX,ROU,POL,SRI,THA,FIN,ZIM,TUR,VEN,GUA,MDA,LAT}
@attribute winner_age numeric
@attribute loser_hand {R,L,U}
@attribute loser_ioc {ARG,AUS,BIH,USA,LUX,CAN,GER,KOR,UZB,UKR,GBR,BUL,ESP,ITA,ISR,QAT,AUT,SRB,CZE,DOM,TUN,RUS,FRA,SLO,CRO,GRE,BEL,ROU,MDA,IND,BRA,HUN,CHI,BLR,KAZ,NED,RSA,JPN,CHN,NZL,NOR,URU,POR,SVK,LTU,SWE,CYP,SUI,ECU,BAR,BOL,PER,ESA,EST,GEO,IRI,IRL,DEN,TPE,LIB,INA,PHI,PUR,POL,THA,SRI,FIN,TUR,ZIM,GUA,VEN,LAT,MEX,COL,PAK,EGY,HKG,MAR,ALG,MON}
@attribute loser_age numeric
@attribute w_ace numeric
@attribute w_SvGms numeric
@attribute l_ace numeric
@attribute l_SvGms numeric
@attribute winner_rank numeric
@attribute loser_rank numeric

@data
Hard,Player2,R,GER,28.32,R,CHI,22.86,3,8,6,8,52,47
Hard,Player2,R,SRB,26.48,R,USA,26.29,6,10,5,11,32,56
Hard,Player2,R,ARG,27.04,R,RUS,22.52,3,10,5,9,118,57
Hard,Player2,R,KOR,22.25,R,ESP,27.11,0,10,2,9,23,12
Hard,Player2,R,GBR,23.61,R,USA,28.65,3,7,7,8,16,34
Hard,Player2,R,CHI,22.86,R,JPN,25.56,11,12,5,13,47,76
Hard,Player2,R,USA,26.29,R,RUS,22.52,9,11,9,11,56,57
Hard,Player2,R,ESP,27.11,R,USA,28.65,3,9,5,10,12,34
Hard,Player2,R,JPN,25.56,R,RUS,22.52,0,7,5,7,76,57
Hard,Player2,R,USA,28.65,R,RUS,22.52,8,10,8,10,34,57
Hard,Player2,R,ESP,36.4,L,ESP,32.23,1,8,2,8,148,1
Hard,Player2,R,SVK,30.81,R,CAN,28.18,4,14,13,15,77,88
Hard,Player2,L,LUX,35.3,R,ITA,23.3,18,28,27,28,127,121
Hard,Player2,L,ESP,30.61,R,RUS,22.27,4,13,7,13,52,26
Hard,Player2,R,ARG,27.06,R,USA,25.92,7,14,10,13,113,18
Hard,Player2,R,SLO,29.11,R,RUS,26.51,22,22,4,22,78,37
Hard,Player2,R,NOR,19.68,L,ARG,28.28,7,13,9,14,143,66
Hard,Player2,R,GBR,23.63,R,ITA,36.7,10,19,21,20,16,94
Hard,Player2,R,BIH,27.13,R,AUT,24.98,5,13,13,13,81,9
Hard,Player2,R,UZB,31.97,R,USA,28.67,11,15,16,15,76,31
Hard,Player2,L,GER,31.01,R,USA,20.83,16,24,18,25,48,74
Hard,Player2,R,ESP,30.37,R,AUS,25.27,2,14,6,14,22,98
Hard,Player2,R,CAN,18.05,L,CAN,19.37,3,15,4,14,117,28
Hard,Player2,R,USA,30.89,R,ITA,34.51,17,16,12,18,35,51
Hard,Player2,R,RUS,20.85,R,FRA,31.54,5,17,12,18,38,46
Hard,Player2,R,USA,26.31,R,RSA,32.28,15,26,28,28,53,5
Hard,Player2,L,USA,29.1,R,ARG,29.92,2,12,11,13,246,3
Hard,Player2,U,ITA,22.37,R,USA,26.03,12,15,14,15,57,72
Hard,Player2,R,AUS,26.6,R,GBR,31.29,9,21,8,22,448,382
Hard,Player2,L,ESP,36.93,L,ESP,34.78,10,15,8,15,63,32
Hard,Player2,R,GER,34.89,R,CRO,21.78,6,19,17,19,193,20
Hard,Player2,R,USA,24.62,R,ESP,25.43,11,19,4,20,267,97
Hard,Player2,R,RUS,28.3,R,RUS,22.54,0,15,17,15,80,36
Hard,Player2,R,ESP,36.32,R,GRE,20.04,0,15,8,16,214,15
Hard,Player2,L,USA,28.02,R,USA,33.34,8,15,20,17,92,11
Hard,Player2,R,GER,29.12,R,CHI,22.88,12,20,21,21,47,42
Hard,Player2,R,AUS,24.35,L,GBR,23.01,8,21,18,20,108,67
Hard,Player2,R,BIH,26.27,R,SRB,28.16,1,17,10,18,27,62
Hard,Player2,R,ARG,35.56,R,CAN,27.67,6,20,26,19,172,24
Hard,Player2,R,RSA,21.5,R,FRA,33.66,12,12,5,13,145,40
Hard,Player2,R,USA,22.72,L,FRA,20.17,5,15,9,15,345,139
Hard,Player2,R,BUL,27.28,R,SUI,33.42,6,14,6,15,8,101
Hard,Player2,R,ROU,27.86,R,CRO,29.91,5,10,13,11,82,7
Hard,Player2,U,ITA,26.69,R,POL,21.54,12,15,13,16,141,109
Hard,Player2,R,JPN,25.58,R,AUS,19.52,1,10,8,11,64,45
Hard,Player2,L,FRA,30.16,R,USA,20.6,9,18,10,19,29,44
Hard,Player2,R,ITA,25.91,R,FRA,36.68,23,20,24,20,21,60
Hard,Player2,R,USA,30.66,R,GER,28.34,14,15,11,16,103,58
Hard,Player2,R,USA,23.36,R,NED,31.39,13,22,14,23,79,49
Hard,Player2,R,ITA,26.48,R,BEL,27.72,7,15,7,15,242,10
Hard,Player2,L,ARG,27.89,R,ARG,26.03,3,14,1,15,111,13
Hard,Player2,L,BEL,30.62,U,ESP,21.31,13,24,15,24,128,85
Hard,Player2,L,ARG,28.5,R,FRA,31.99,6,16,12,18,149,39
Hard,Player2,L,GER,23.2,R,JPN,28.66,6,13,4,12,50,19
Hard,Player2,R,SRB,26.5,R,AUS,30.75,12,23,19,23,33,54
Hard,Player2,U,GER,26.79,R,GER,34.86,9,22,13,22,129,34
Hard,Player2,L,FRA,19.36,R,FRA,36.6,5,21,6,21,112,131
Hard,Player2,R,CAN,30.2,R,GER,21.35,5,11,10,12,119,4
Hard,Player2,R,HUN,26.55,R,SRB,31.27,3,17,4,17,41,6
Hard,Player2,R,SRB,32.54,R,USA,27.1,5,13,6,14,102,61
Hard,Player2,R,ARG,31.29,R,SRB,23.24,5,16,8,17,43,89
Hard,Player2,R,JPN,29.94,R,FRA,32.19,10,12,10,13,91,25
Hard,Player2,U,GER,28.83,R,FRA,24.51,2,16,15,16,125,17
Hard,Player2,R,RUS,36.17,R,CYP,33.19,3,16,8,16,106,93
Hard,Player2,R,ESP,32.38,R,POR,29.41,10,12,4,13,107,68
Hard,Player2,R,TUN,34.6,R,ESP,27.13,5,14,4,14,59,12
Hard,Player2,R,USA,20.63,R,ITA,31.26,8,20,10,21,120,14
Hard,Player2,U,USA,17.83,R,AUS,29.2,0,12,6,12,1229,55
Hard,Player2,R,USA,22.51,R,KAZ,30.67,2,19,11,19,135,84
Hard,Player2,R,LTU,28.18,R,KOR,22.27,8,15,5,16,104,23
Hard,Player2,R,MDA,28.79,R,AUS,23.33,8,19,25,19,95,30
Hard,Player2,R,IND,26.15,R,FRA,27.44,0,16,13,17,96,75
Hard,Player2,R,AUT,25,R,FRA,29.3,5,22,21,23,140,56
Hard,Player2,L,JPN,22.92,R,SUI,37.05,0,13,14,13,177,2
Hard,Player2,R,CAN,28.18,L,ESP,32.23,12,13,5,14,88,1
Hard,Player2,R,ITA,23.3,R,RUS,22.27,7,15,12,15,121,26
Hard,Player2,R,USA,25.92,R,RUS,26.51,7,19,11,21,18,37
Hard,Player2,R,ITA,36.7,L,ARG,28.28,2,13,8,13,94,66
Hard,Player2,R,USA,28.67,R,AUT,24.98,12,26,15,25,31,9
Hard,Player2,R,AUS,25.27,R,USA,20.83,4,13,10,14,98,74
Hard,Player2,R,ITA,34.51,L,CAN,19.37,7,27,18,28,51,28
Hard,Player2,R,FRA,31.54,R,RSA,32.28,9,14,18,14,46,5
Hard,Player2,R,USA,26.03,R,ARG,29.92,11,14,20,15,72,3
Hard,Player2,R,GBR,31.29,L,ESP,34.78,5,20,9,20,382,32
Hard,Player2,R,ESP,25.43,R,CRO,21.78,4,14,5,15,97,20
Hard,Player2,R,GRE,20.04,R,RUS,22.54,4,19,8,19,15,36
Hard,Player2,R,CHI,22.88,R,USA,33.34,21,27,38,28,42,11
Hard,Player2,L,GBR,23.01,R,SRB,28.16,8,18,3,18,67,62
Hard,Player2,R,FRA,33.66,R,CAN,27.67,0,14,17,15,40,24
Hard,Player2,L,FRA,20.17,R,SUI,33.42,11,22,6,22,139,101
Hard,Player2,R,POL,21.54,R,CRO,29.91,3,10,13,10,109,7
Hard,Player2,R,USA,20.6,R,AUS,19.52,10,18,11,18,44,45
Hard,Player2,R,FRA,36.68,R,GER,28.34,12,21,22,22,60,58
Hard,Player2,R,NED,31.39,R,BEL,27.72,6,19,6,19,49,10
Hard,Player2,U,ESP,21.31,R,ARG,26.03,2,17,3,17,85,13
Hard,Player2,R,FRA,31.99,R,JPN,28.66,3,9,2,8,39,19
Hard,Player2,R,AUS,30.75,R,GER,34.86,8,17,12,18,54,34
Hard,Player2,R,FRA,36.6,R,GER,21.35,5,14,10,14,131,4
Hard,Player2,R,USA,27.1,R,SRB,31.27,11,18,6,19,61,6
Hard,Player2,R,SRB,23.24,R,FRA,32.19,4,15,8,16,89,25
Hard,Player2,R,CYP,33.19,R,FRA,24.51,23,22,10,20,93,17
Hard,Player2,R,ESP,27.13,R,POR,29.41,8,20,7,21,12,68
Hard,Player2,R,ITA,31.26,R,AUS,29.2,5,17,4,17,14,55
Hard,Player2,R,KOR,22.27,R,KAZ,30.67,2,15,5,15,23,84
Hard,Player2,R,FRA,27.44,R,AUS,23.33,16,18,14,20,75,30
Hard,Player2,R,FRA,29.3,R,SUI,37.05,6,16,5,16,56,2
Hard,Player2,R,RUS,22.27,L,ESP,32.23,22,24,0,26,26,1
Hard,Player2,L,ARG,28.28,R,RUS,26.51,18,21,3,19,66,37
Hard,Player2,R,USA,20.83,R,AUT,24.98,13,21,18,20,74,9
Hard,Player2,L,CAN,19.37,R,RSA,32.28,13,24,11,25,28,5
Hard,Player2,L,ESP,34.78,R,ARG,29.92,10,16,12,18,32,3
Hard,Player2,R,RUS,22.54,R,CRO,21.78,8,14,7,15,36,20
Hard,Player2,R,SRB,28.16,R,USA,33.34,4,23,34,24,62,11
Hard,Player2,R,SUI,33.42,R,CAN,27.67,6,17,14,15,101,24
Hard,Player2,R,AUS,19.52,R,CRO,29.91,4,25,14,25,45,7
Hard,Player2,R,GER,28.34,R,BEL,27.72,2,16,8,14,58,10
Hard,Player2,R,ARG,26.03,R,JPN,28.66,0,20,6,19,13,19
Hard,Player2,R,GER,21.35,R,GER,34.86,9,20,5,19,4,34
Hard,Player2,R,FRA,32.19,R,SRB,31.27,10,13,3,13,25,6
Hard,Player2,R,FRA,24.51,R,POR,29.41,16,23,12,26,17,68
Hard,Player2,R,KAZ,30.67,R,AUS,29.2,3,18,6,18,84,55
Hard,Player2,R,AUS,23.33,R,SUI,37.05,13,14,16,15,30,2
Hard,Player2,R,RUS,26.51,L,ESP,32.23,8,21,7,20,37,1
Hard,Player2,R,RSA,32.28,R,AUT,24.98,7,17,7,16,5,9
Hard,Player2,R,CRO,21.78,R,ARG,29.92,6,13,9,13,20,3
Hard,Player2,R,CAN,27.67,R,USA,33.34,18,23,20,22,24,11
Hard,Player2,R,BEL,27.72,R,CRO,29.91,4,16,12,15,10,7
Hard,Player2,R,GER,34.86,R,JPN,28.66,7,14,5,15,34,19
Hard,Player2,R,POR,29.41,R,SRB,31.27,4,14,9,14,68,6
Hard,Player2,R,SUI,37.05,R,AUS,29.2,13,23,8,24,2,55
Hard,Player2,R,AUT,24.98,L,ESP,32.23,18,28,3,26,9,1
Hard,Player2,R,USA,33.34,R,ARG,29.92,26,21,14,22,11,3
Hard,Player2,R,CRO,29.91,R,JPN,28.66,19,26,6,25,7,19
Hard,Player2,R,AUS,29.2,R,SRB,31.27,3,14,1,15,55,6
Hard,Player2,L,ESP,32.23,R,ARG,29.92,4,10,2,11,1,3
Hard,Player2,R,JPN,28.66,R,SRB,31.27,2,13,3,14,19,6
Hard,Player2,R,ARG,29.92,R,SRB,31.27,6,14,1,17,3,6
Clay,Player2,R,FIN,19.45,R,EGY,27.99,0,11,4,11,391,191
Clay,Player2,R,EGY,27.43,R,FIN,29.28,3,8,5,9,373,330
Clay,Player2,R,FIN,29.28,R,EGY,27.99,3,9,3,9,330,191
Clay,Player2,R,EGY,27.43,R,FIN,19.45,3,11,3,12,373,391
Clay,Player2,R,COL,30.8,R,ARG,26.08,3,17,4,18,410,14
Clay,Player2,U,COL,22.24,L,ARG,28.33,10,23,9,23,209,62
Clay,Player2,R,COL,18.59,L,ARG,33.38,3,10,6,10,1474,152
Clay,Player2,R,AUS,24.4,R,AUT,25.03,1,11,1,11,111,8
Clay,Player2,R,AUS,19.57,R,AUT,25.05,5,17,5,17,38,133
Clay,Player2,R,AUS,19.57,R,AUT,25.03,3,18,0,19,38,8
Hard,Player2,R,NED,29.98,R,CAN,27.72,3,12,23,13,236,20
Hard,Player2,R,NED,31.44,L,CAN,19.42,7,24,11,25,44,34
Hard,Player2,R,NED,27.68,R,CAN,27.72,5,15,23,16,224,20
Hard,Player2,R,UZB,32.02,R,GBR,28.31,13,25,8,25,60,222
Hard,Player2,L,GBR,23.06,U,UZB,20.28,7,23,8,23,70,434
Hard,Player2,U,UZB,24.13,L,GBR,23.06,0,11,3,11,516,70
Clay,Player2,L,CZE,25.18,U,HUN,18.92,17,26,12,27,91,419
Clay,Player2,R,HUN,20.09,R,CZE,33.14,0,12,9,13,271,185
Clay,Player2,R,HUN,20.09,L,CZE,25.18,0,19,15,20,271,91
Clay,Player2,U,HUN,18.92,R,CZE,33.14,5,15,7,16,419,185
Hard,Player2,R,BIH,28.52,R,JPN,25.63,7,15,15,15,240,72
Hard,Player2,R,BIH,27.18,L,JPN,22.97,4,14,4,14,79,170
Hard,Player2,U,BIH,21.6,U,JPN,20.42,4,8,2,8,958,276
Clay,Player2,R,IND,23.85,R,SRB,23.29,6,19,5,20,135,86
Clay,Player2,L,IND,28.84,R,SRB,28.21,2,14,5,15,162,56
Clay,Player2,R,IND,28.49,R,SRB,24.03,4,8,6,8,665,174
Hard,Player2,U,SUI,22.22,R,SWE,28.79,19,25,14,26,386,455
Hard,Player2,R,SWE,23.44,R,SUI,26.46,8,14,10,15,1094,120
Hard,Player2,R,SWE,28.79,R,SUI,26.46,4,17,17,18,455,120
Hard,Player2,R,SUI,27.41,R,SWE,23.44,4,20,10,21,1211,1094
Clay,Player2,R,USA,28.72,R,CRO,21.83,10,15,7,16,30,18
Clay,Player2,R,USA,20.65,R,CRO,29.96,9,14,13,14,40,6
Clay,Player2,R,CRO,29.96,R,USA,30.94,16,21,16,22,6,61
Clay,Player2,R,USA,20.65,R,CRO,21.83,10,23,9,24,40,18
Hard,Player2,R,ESP,27.18,R,FRA,29.35,1,12,16,13,21,54
Hard,Player2,R,ESP,30.42,R,FRA,24.56,6,24,19,25,26,19
Hard,Player2,R,FRA,32.24,L,ESP,30.66,6,8,1,9,24,55
Hard,Player2,R,FRA,36.65,R,ESP,32.42,3,10,5,11,150,101
Clay,Player2,R,POL,22.67,R,ROU,27.91,1,9,6,9,187,81
Clay,Player2,R,ROU,33.64,R,POL,21.59,8,12,12,12,674,95
Clay,Player2,R,ROU,27.91,R,POL,21.59,6,9,7,10,81,95
Clay,Player2,R,ROU,33.64,R,POL,22.67,2,8,3,9,674,187
Hard,Player2,R,THA,23.44,?,LIB,20.07,10,15,10,15,453,643
Hard,Player2,U,THA,18.78,U,GER,23.61,0,9,7,10,1398,370
Hard,Player2,U,GER,23.61,R,THA,23.44,10,15,8,15,370,453
Hard,Player2,U,THA,18.78,?,LIB,20.07,1,9,4,9,1398,643
Clay,Player2,R,MEX,24.94,R,URU,32.7,4,10,2,10,762,68
Clay,Player2,U,MEX,23.1,R,URU,26.67,1,9,7,10,673,287
Clay,Player2,U,MEX,23.35,R,URU,32.7,2,14,5,14,737,68
Hard,Player2,L,GER,23.26,R,LTU,28.24,15,17,8,17,57,103
Hard,Player2,R,FRA,27.5,R,MDA,28.85,8,9,3,10,68,107
Hard,Player2,L,FRA,30.22,R,HUN,26.61,1,8,10,9,32,43
Hard,Player2,R,EST,30.47,R,FRA,26.32,4,10,5,11,122,167
Hard,Player2,L,CZE,25.19,R,FRA,33.72,7,10,9,11,91,39
Hard,Player2,L,FRA,19.41,R,SRB,26.55,2,7,2,7,105,33
Hard,Player2,L,GER,31.07,U,GER,28.89,9,14,1,15,63,120
Hard,Player2,R,FRA,21.89,R,FRA,29.36,9,10,5,10,136,53
Hard,Player2,U,ESP,21.37,R,GER,31.46,6,10,6,10,82,166
Hard,Player2,L,FRA,31.3,R,RUS,26.57,6,10,1,10,186,31
Hard,Player2,R,AUS,25.91,L,FRA,20.23,8,15,17,16,129,108
Hard,Player2,R,FRA,33.42,R,GER,29.17,17,15,17,16,71,45
Hard,Player2,R,GRE,20.1,R,LTU,28.24,17,17,8,16,15,103
Hard,Player2,R,HUN,26.61,R,MDA,28.85,1,8,2,9,43,107
Hard,Player2,R,FRA,26.32,R,FRA,32.25,2,9,8,9,167,25
Hard,Player2,R,SRB,26.55,R,FRA,33.72,2,17,17,17,33,39
Hard,Player2,R,FRA,29.36,U,GER,28.89,14,14,4,14,53,120
Hard,Player2,R,FRA,24.58,R,GER,31.46,1,7,5,8,155,166
Hard,Player2,L,FRA,20.23,R,RUS,26.57,13,16,12,17,108,31
Hard,Player2,R,GER,29.17,R,JPN,28.72,8,10,5,11,45,12
Hard,Player2,R,LTU,28.24,R,MDA,28.85,4,11,7,11,103,107
Hard,Player2,R,FRA,32.25,R,FRA,33.72,7,10,4,10,25,39
Hard,Player2,U,GER,28.89,R,GER,31.46,2,13,6,14,120,166
Hard,Player2,R,RUS,26.57,R,JPN,28.72,10,15,10,14,31,12
Hard,Player2,R,MDA,28.85,R,FRA,33.72,1,8,3,8,107,39
Hard,Player2,R,JPN,28.72,R,GER,31.46,5,15,13,15,12,166
Hard,Player2,R,GER,31.46,R,FRA,33.72,2,9,10,10,166,39
Hard,Player2,R,RUS,28.36,L,SVK,29.19,5,10,5,10,84,65
Hard,Player2,R,ESP,35.29,U,ITA,22.43,8,14,16,15,80,62
Hard,Player2,R,ESP,32.89,L,CAN,19.43,1,10,10,10,126,34
Hard,Player2,R,SLO,29.17,R,SUI,33.47,3,12,5,12,76,88
Hard,Player2,R,BLR,24.56,L,ARG,28.34,6,14,6,15,100,60
Hard,Player2,R,AUT,22.24,R,BIH,26.33,2,10,4,11,207,28
Hard,Player2,R,ITA,33.29,R,ESP,30.43,7,10,4,10,170,26
Hard,Player2,R,BIH,27.18,R,RUS,36.23,6,11,5,11,78,110
Hard,Player2,L,BEL,30.67,R,SVK,30.87,8,15,15,15,109,77
Hard,Player2,R,POR,29.47,R,RUS,22.6,0,8,6,9,49,35
Hard,Player2,R,UZB,32.03,R,KAZ,30.73,8,9,4,9,61,87
Hard,Player2,R,RUS,20.91,R,GER,28.4,9,11,18,11,69,50
Hard,Player2,R,ITA,31.32,L,SVK,29.19,4,9,8,10,13,65
Hard,Player2,U,ITA,22.43,L,CAN,19.43,7,14,3,14,62,34
Hard,Player2,R,RUS,22.32,R,SUI,33.47,12,12,6,12,24,88
Hard,Player2,L,ARG,28.34,R,BIH,26.33,2,10,4,10,60,28
Hard,Player2,R,RUS,36.23,R,ESP,30.43,4,15,3,15,110,26
Hard,Player2,R,SVK,30.87,R,ITA,25.96,11,12,11,12,77,22
Hard,Player2,R,KAZ,30.73,R,RUS,22.6,0,9,5,10,87,35
Hard,Player2,R,GER,28.4,R,AUT,25.04,5,11,10,11,50,8
Hard,Player2,L,CAN,19.43,L,SVK,29.19,7,15,3,15,34,65
Hard,Player2,R,BIH,26.33,R,SUI,33.47,2,9,6,10,28,88
Hard,Player2,R,ITA,25.96,R,ESP,30.43,4,10,2,11,22,26
Hard,Player2,R,RUS,22.6,R,AUT,25.04,3,15,10,14,35,8
Hard,Player2,R,SUI,33.47,L,SVK,29.19,6,15,10,16,88,65
Hard,Player2,R,ESP,30.43,R,AUT,25.04,1,9,15,10,26,8
Hard,Player2,L,SVK,29.19,R,AUT,25.04,4,8,3,8,65,8
Hard,Player2,R,CHN,18.95,R,CAN,18.13,9,13,5,15,423,147
Hard,Player2,L,USA,28.1,R,AUS,25.92,20,16,12,16,95,123
Hard,Player2,R,FRA,32.06,R,RSA,21.58,5,12,7,12,38,129
Hard,Player2,R,CYP,33.27,R,TUN,34.68,12,14,2,13,92,63
Hard,Player2,R,MDA,28.87,R,CAN,28.25,0,9,8,10,102,86
Hard,Player2,R,USA,30.74,R,POR,29.49,16,16,5,17,109,50
Hard,Player2,R,USA,27.18,R,KAZ,30.75,8,10,0,9,55,87
Hard,Player2,R,TPE,17.13,R,USA,20.91,3,14,10,14,440,62
Hard,Player2,L,ARG,28.36,R,USA,30.97,5,10,12,9,59,58
Hard,Player2,R,RUS,28.38,R,AUS,30.83,0,9,9,10,85,47
Hard,Player2,L,IND,28.87,U,ITA,22.45,4,9,5,10,164,60
Hard,Player2,L,GER,31.09,L,BEL,30.69,3,6,1,5,69,114
Hard,Player2,R,KOR,22.35,R,CAN,18.13,6,17,11,17,23,147
Hard,Player2,R,RSA,21.58,R,AUS,25.92,23,16,10,16,129,123
Hard,Player2,L,FRA,30.24,R,TUN,34.68,6,10,6,11,33,63
Hard,Player2,R,CAN,28.25,R,POR,29.49,17,17,2,17,86,50
Hard,Player2,R,KAZ,30.75,R,USA,20.91,1,9,8,10,87,62
Hard,Player2,R,RUS,26.58,R,USA,30.97,4,8,17,9,35,58
Hard,Player2,U,ITA,22.45,R,AUS,30.83,10,15,5,15,60,47
Hard,Player2,L,BEL,30.69,R,ITA,31.34,2,11,7,11,114,13
Hard,Player2,R,CAN,18.13,R,AUS,25.92,4,9,5,9,147,123
Hard,Player2,R,TUN,34.68,R,POR,29.49,4,12,4,13,63,50
Hard,Player2,R,USA,30.97,R,USA,20.91,10,12,13,12,58,62
Hard,Player2,R,AUS,30.83,R,ITA,31.34,2,9,4,9,47,13
Hard,Player2,R,POR,29.49,R,AUS,25.92,3,10,12,10,50,123
Hard,Player2,R,USA,20.91,R,ITA,31.34,8,13,2,14,62,13
Hard,Player2,R,ITA,31.34,R,AUS,25.92,7,14,12,14,13,123
Hard,Player2,R,SRB,28.24,R,FRA,27.52,0,9,7,10,53,67
Hard,Player2,R,ESP,35.31,R,SRB,32.62,2,4,1,4,81,131
Hard,Player2,R,ITA,34.59,L,ESP,30.69,5,17,10,16,46,52
Hard,Player2,L,CZE,25.21,R,IND,23.88,5,9,7,10,90,134
Hard,Player2,R,SVK,30.89,R,USA,23.44,6,12,2,11,77,80
Hard,Player2,R,JPN,30.02,R,AUS,19.6,0,7,2,8,100,40
Hard,Player2,R,BLR,24.58,L,CAN,19.44,4,14,8,15,101,31
Hard,Player2,R,USA,26.1,L,JPN,22.99,6,8,1,8,65,171
Hard,Player2,R,CHN,27.03,L,GBR,23.09,3,8,5,8,287,73
Hard,Player2,R,TPE,29.28,L,ESP,34.86,2,8,6,9,122,28
Hard,Player2,R,JPN,30.35,R,JPN,25.66,4,16,3,16,184,74
Hard,Player2,U,CHN,21.94,R,GBR,31.36,9,13,9,14,340,311
Hard,Player2,R,GRE,20.12,R,FRA,27.52,2,10,4,11,15,67
Hard,Player2,R,SRB,32.62,L,ESP,30.69,18,17,5,17,131,52
Hard,Player2,R,IND,23.88,R,BIH,26.35,8,9,2,9,134,39
Hard,Player2,R,USA,23.44,R,AUS,19.6,5,13,7,12,80,40
Hard,Player2,L,CAN,19.44,L,JPN,22.99,7,16,1,17,31,171
Hard,Player2,R,CRO,21.86,L,GBR,23.09,5,11,14,11,18,73
Hard,Player2,R,JPN,25.66,L,ESP,34.86,3,15,12,14,74,28
Hard,Player2,R,BEL,27.8,R,GBR,31.36,1,9,15,10,11,311
Hard,Player2,L,ESP,30.69,R,FRA,27.52,6,17,8,17,52,67
Hard,Player2,R,BIH,26.35,R,AUS,19.6,0,10,4,11,39,40
Hard,Player2,L,GBR,23.09,L,JPN,22.99,3,10,0,10,73,171
Hard,Player2,R,GBR,31.36,L,ESP,34.86,5,10,11,10,311,28
Hard,Player2,R,AUS,19.6,R,FRA,27.52,5,16,9,16,40,67
Hard,Player2,L,ESP,34.86,L,JPN,22.99,14,14,1,14,28,171
Hard,Player2,R,FRA,27.52,L,JPN,22.99,12,15,0,15,67,171
Hard,Player2,R,ESP,30.46,R,GER,21.45,3,10,4,10,26,5
Hard,Player2,R,CHN,18.97,R,TUN,34.7,1,10,7,9,422,61
Hard,Player2,R,FRA,32.08,L,ESP,34.88,7,16,1,16,39,28
Hard,Player2,R,USA,26.02,R,RUS,26.6,10,16,12,16,17,34
Hard,Player2,R,USA,27.2,R,BUL,27.38,8,10,1,11,59,8
Hard,Player2,R,CAN,28.27,R,SRB,28.25,8,14,0,14,83,55
Hard,Player2,R,ARG,31.38,U,ITA,22.47,3,9,4,8,52,58
Hard,Player2,R,GER,29.21,R,GBR,23.73,6,12,13,12,70,16
Hard,Player2,R,CYP,33.29,R,ITA,26,7,14,3,15,116,22
Hard,Player2,R,ITA,34.61,R,HUN,26.64,1,10,5,9,46,45
Hard,Player2,R,POR,29.51,R,RUS,20.95,1,8,3,8,43,68
Hard,Player2,R,MDA,28.89,R,ITA,31.36,3,12,3,13,102,13
Hard,Player2,R,CRO,21.88,L,ESP,37.03,5,18,19,18,18,71
Hard,Player2,L,GER,31.11,R,SRB,26.59,4,8,8,9,69,36
Hard,Player2,R,USA,30.98,R,RUS,22.36,3,10,7,10,54,24
Hard,Player2,L,ESP,30.7,R,ARG,30.02,4,10,10,10,50,4
Hard,Player2,R,GER,21.45,R,TUN,34.7,9,15,8,15,5,61
Hard,Player2,L,ESP,34.88,R,RUS,26.6,5,11,6,11,28,34
Hard,Player2,R,BUL,27.38,R,SRB,28.25,9,14,4,14,8,55
Hard,Player2,U,ITA,22.47,R,GBR,23.73,10,18,6,18,58,16
Hard,Player2,R,ITA,26,R,HUN,26.64,1,9,0,9,22,45
Hard,Player2,R,RUS,20.95,R,ITA,31.36,4,10,7,9,68,13
Hard,Player2,L,ESP,37.03,R,SRB,26.59,12,10,4,11,71,36
Hard,Player2,R,RUS,22.36,R,ARG,30.02,7,11,11,11,24,4
Hard,Player2,R,TUN,34.7,R,RUS,26.6,3,8,6,8,61,34
Hard,Player2,R,SRB,28.25,R,GBR,23.73,7,10,3,11,55,16
Hard,Player2,R,HUN,26.64,R,ITA,31.36,4,10,2,10,45,13
Hard,Player2,R,SRB,26.59,R,ARG,30.02,1,8,12,7,36,4
Hard,Player2,R,GBR,23.73,R,RUS,26.6,3,11,7,11,16,34
Hard,Player2,R,ITA,31.36,R,ARG,30.02,?,?,?,?,13,4
Hard,Player2,R,ARG,30.02,R,RUS,26.6,11,10,3,10,4,34
Hard,Player2,R,AUS,30.85,R,RSA,32.37,4,15,22,15,48,9
Hard,Player2,L,GER,23.3,R,USA,20.7,8,11,7,11,57,41
Hard,Player2,L,JPN,23.01,R,AUS,23.43,3,12,20,12,95,27
Hard,Player2,R,USA,26.12,R,FRA,32.29,9,10,7,11,65,25
Hard,Player2,R,JPN,30.03,R,JPN,28.76,3,9,6,8,110,12
Hard,Player2,R,CHI,22.97,R,FRA,29.4,4,11,10,11,47,63
Hard,Player2,R,FRA,33.76,R,AUS,19.62,8,16,3,16,29,38
Hard,Player2,R,JPN,25.68,R,GRE,20.14,3,8,5,8,72,15
